/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1290,270,1677,374,textBlock
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1260,403,1630,582,textBlock
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1385,371,1578,560,stamp
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,457,523,1008,626,table
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,455,626,1700,1732,table
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1093,1745,1699,1931,table
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1580,1956,1714,1992,singleText
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1506,1942,1568,2008,stamp
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1391,1956,1459,2024,stamp
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,1310,1944,1371,2012,stamp
/Users/gkai/project/keras-retinanet/data/train/00185_Mizuho.png,532,1903,675,1938,singleText
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,518,135,812,213,textBlock
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,500,252,1053,308,textBlock
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1322,36,1696,78,otherTable
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1304,106,1741,173,textBlock
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1302,184,1704,362,textBlock
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1518,180,1626,283,stamp
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,416,438,1683,498,title
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,457,508,718,602,textBlock
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1118,516,1527,587,table
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1538,515,1677,591,otherTable
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1507,613,1720,706,otherTable
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,934,611,1486,701,table
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,372,609,925,699,table
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,370,723,1300,842,otherTable
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,370,879,1728,1932,table
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1637,818,1713,879,stamp
/Users/gkai/project/keras-retinanet/data/train/00059_CTC.png,1599,733,1689,811,stamp
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,953,98,1131,156,title
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1384,98,1612,202,textBlock
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1207,102,1338,132,singleText
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1241,148,1317,214,stamp
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1344,265,1682,603,textBlock
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,466,263,742,466,textBlock
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,399,63,732,134,singleText
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,904,474,951,505,singleText
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,419,539,1211,692,textBlock
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,394,692,1688,1614,table
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,415,1888,1521,1926,singleText
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1307,1836,1438,1870,singleText
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1182,1805,1253,1876,stamp
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1082,1819,1153,1882,stamp
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,1003,1797,1076,1870,stamp
/Users/gkai/project/keras-retinanet/data/train/00029_Mizuho.png,643,1831,778,1859,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1141,1262,1688,1417,table
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1141,1223,1686,1258,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1062,1018,1704,1191,otherTable
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,514,1185,960,1412,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,388,1116,762,1150,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,390,1026,1047,1093,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,386,862,495,885,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,388,637,1104,789,table
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,388,576,939,632,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,388,461,874,547,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,395,286,1008,376,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,511,150,1008,226,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,390,140,461,171,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1037,203,1281,228,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1339,132,1688,205,textBlock
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1554,75,1673,105,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,947,77,1425,109,singleText
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,497,61,930,111,title
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,1145,238,1711,995,table
/Users/gkai/project/keras-retinanet/data/train/0749_001_52.png,407,1942,1289,1992,textBlock
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,832,193,1248,250,title
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1296,278,1588,371,textBlock
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,443,395,860,427,singleText
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1178,455,1608,614,textBlock
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1459,455,1620,616,stamp
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,667,670,1354,736,singleText
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,445,759,1640,1493,table
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,829,1539,1357,1642,textBlock
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,658,1668,1379,1815,textBlock
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1202,1944,1272,2012,stamp
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1350,1938,1421,2002,stamp
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1479,1949,1552,2016,stamp
/Users/gkai/project/keras-retinanet/data/train/00114_Mizuho.png,1562,1980,1696,2018,singleText
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,873,293,1120,344,title
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1314,228,1622,289,textBlock
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,430,372,984,414,singleText
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1447,359,1618,527,stamp
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1104,440,1622,557,textBlock
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1201,563,1618,684,otherTable
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,427,527,830,569,singleText
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,430,732,1046,811,textBlock
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,423,861,1100,901,singleText
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,419,928,1616,1560,table
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,419,1588,1612,1679,otherTable
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,572,1705,1463,1796,textBlock
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1156,766,1231,839,stamp
/Users/gkai/project/keras-retinanet/data/train/00085_CTC.png,1459,704,1562,807,stamp
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,860,278,1186,338,title
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1425,81,1656,149,textBlock
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1153,392,1658,574,textBlock
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,385,542,1036,640,textBlock
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,393,183,970,232,textBlock
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,381,684,1658,771,table
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,381,783,1656,1617,table
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,389,1666,1300,1851,table
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1332,1912,1656,1958,singleText
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1557,1827,1686,1859,singleText
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1485,1797,1556,1865,stamp
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1413,1817,1481,1889,stamp
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1312,1825,1381,1893,stamp
/Users/gkai/project/keras-retinanet/data/train/00104_Mizuho.png,1514,318,1682,489,stamp
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,468,89,732,292,textBlock
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1366,111,1611,157,textBlock
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1396,266,1563,432,stamp
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1096,256,1408,400,textBlock
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1102,196,1319,242,singleText
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,921,473,1086,511,title
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,386,413,784,459,textBlock
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,386,542,1633,628,table
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,384,642,1631,1632,table
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,388,1666,1025,1686,singleText
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,382,1690,1630,1774,otherTable
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,390,1791,462,1809,singleText
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1180,1932,1253,1995,stamp
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1340,1944,1404,2008,stamp
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1417,1938,1483,2005,stamp
/Users/gkai/project/keras-retinanet/data/train/00091_Mizuho.png,1520,1948,1655,1993,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,586,72,1132,133,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,1473,164,1601,201,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,458,208,919,247,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,830,324,1234,399,title
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,1359,431,1596,468,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,696,579,1369,693,otherTable
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,519,754,1546,1158,table
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,1580,1108,1625,1162,stamp
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,713,1214,1582,1254,singleText
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,877,1306,1601,1410,textBlock
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,834,1514,1603,1708,textBlock
/Users/gkai/project/keras-retinanet/data/train/00014_Mizuho.png,1523,1624,1653,1750,stamp
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,480,44,632,101,title
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,1162,171,1598,422,textBlock
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,411,186,728,261,textBlock
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,436,309,662,343,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,415,395,1154,453,textBlock
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,1421,221,1577,376,stamp
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,376,478,1709,1619,table
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,397,1683,1698,1821,table
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,612,1640,1387,1690,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,551,1823,1114,1873,textBlock
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,403,1880,1100,1963,table
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,1149,1890,1496,1940,textBlock
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,403,1959,1003,1992,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,841,2005,1095,2032,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,1227,2009,1698,2040,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,382,2005,549,2032,singleText
/Users/gkai/project/keras-retinanet/data/train/0785_001_25.png,1573,1840,1636,1902,stamp
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,608,115,920,173,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,397,163,594,215,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,538,217,1328,324,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,391,278,495,308,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,398,334,495,360,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,875,368,972,392,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1043,370,1208,440,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1463,224,1583,340,stamp
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1350,153,1606,270,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1350,342,1583,557,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1487,537,1572,618,stamp
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,395,429,889,511,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,675,595,1338,748,table
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1294,756,1602,785,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,490,790,628,817,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,492,825,1570,903,table
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,495,931,731,959,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,892,929,1602,978,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1503,1032,1662,1056,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,840,1098,1155,1148,title
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,1339,1201,1598,1303,textBlock
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,389,1197,1008,1233,singleText
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,351,1320,1666,1983,table
/Users/gkai/project/keras-retinanet/data/train/11_0.jpg,476,1933,765,1987,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,748,28,1310,81,title
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,377,116,620,230,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,377,258,667,322,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,357,544,878,648,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,346,691,1060,885,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1138,509,1677,577,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1126,591,1713,648,otherTable
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1358,646,1703,677,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1131,705,1713,880,table
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,346,897,1190,937,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,313,949,1720,2011,table
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1012,289,1048,327,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,386,332,981,364,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,847,90,1186,151,textBlock
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1132,196,1531,229,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1130,239,1714,476,otherTable
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,830,430,1036,456,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1343,98,1716,189,singleText
/Users/gkai/project/keras-retinanet/data/train/大阪4_0.png,1551,312,1688,453,stamp
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,478,173,1035,220,singleText
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1453,146,1630,182,singleText
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1298,231,1628,362,textBlock
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1401,211,1579,384,stamp
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1434,396,1635,515,textBlock
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,887,568,1206,616,singleText
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,749,643,1333,748,otherTable
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1333,544,1441,649,stamp
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1574,685,1651,752,stamp
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,1437,651,1509,719,stamp
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,516,804,1585,896,textBlock
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,473,986,1641,1317,table
/Users/gkai/project/keras-retinanet/data/train/00052_CTC.png,509,1395,1609,1751,otherTable
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,953,612,1112,648,title
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,1386,121,1567,157,singleText
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,1114,409,1524,593,textBlock
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,543,344,927,381,singleText
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,511,676,879,708,singleText
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,500,732,1561,1431,table
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,1579,1395,1623,1439,singleText
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,655,1523,1211,1710,table
/Users/gkai/project/keras-retinanet/data/train/00223_Mizuho.png,1345,400,1514,567,stamp
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,494,67,648,121,title
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,1626,134,1695,155,singleText
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,1187,182,1645,345,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,429,205,842,305,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,454,328,788,380,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,425,411,1182,470,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,395,493,1714,1633,table
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,398,1713,1703,1827,table
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,537,1834,1117,1876,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,387,1886,1094,1959,table
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,1140,1905,1503,1957,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,383,1969,996,1994,singleText
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,1180,378,1392,436,textBlock
/Users/gkai/project/keras-retinanet/data/train/0784_001_31.png,1462,247,1619,384,stamp
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,390,125,919,214,singleText
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,1120,97,1649,210,textBlock
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,1311,239,1684,314,textBlock
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,374,284,844,400,textBlock
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,1289,413,1685,445,singleText
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,917,447,1150,507,title
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,623,521,718,561,singleText
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,744,511,1315,575,otherTable
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,382,589,1579,690,textBlock
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,386,696,1160,746,textBlock
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,386,757,1681,1575,table
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,388,1620,1521,1906,otherTable
/Users/gkai/project/keras-retinanet/data/train/00026_Mizuho.png,1549,1755,1679,1903,otherTable
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,909,384,1160,431,title
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1677,409,1972,462,textBlock
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1389,472,1753,644,textBlock
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1647,532,1817,707,stamp
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1389,661,1880,702,singleText
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1384,714,1672,737,singleText
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1438,742,1779,847,otherTable
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,155,467,570,504,singleText
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,185,592,575,624,singleText
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,223,646,700,770,table
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,218,793,1125,899,textBlock
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,86,909,1977,1614,table
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1564,1653,1710,1686,singleText
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1480,1627,1550,1696,stamp
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1397,1636,1470,1701,stamp
/Users/gkai/project/keras-retinanet/data/train/00212_Mizuho.png,1252,1647,1325,1711,stamp
/Users/gkai/project/keras-retinanet/data/train/00132_Mizuho.png,924,165,1178,215,title
/Users/gkai/project/keras-retinanet/data/train/00132_Mizuho.png,584,72,821,117,singleText
/Users/gkai/project/keras-retinanet/data/train/00132_Mizuho.png,433,294,860,328,singleText
/Users/gkai/project/keras-retinanet/data/train/00132_Mizuho.png,1449,151,1664,288,textBlock
